run_slug,arm,repeat,kind,log_line,wall_clock_s,ros_clock_s,feature_timestamp_ns,before_accept,value_json,scale,gravity,normal_spectrum,source,run_dir
a02_0_900,L6,2,alignment_reject,83,1788795622.611232588,1542828794.848254257,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,low_excitation_warning,84,1788795622.740739172,1542828794.979048023,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,gyro_bias_delta,35,1788795622.833779708,1542828795.079651768,Unknown,True,"[-0.0431402, 0.0122918, 0.0075667]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,alignment_reject,85,1788795622.837274655,1542828795.079651768,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,low_excitation_warning,86,1788795622.941372467,1542828795.180268343,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,gyro_bias_delta,36,1788795623.000132950,1542828795.240627515,Unknown,True,"[0.0220078, -0.00700845, -0.000263969]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,alignment_reject,87,1788795623.003858772,1542828795.240627515,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,low_excitation_warning,88,1788795623.141163919,1542828795.381493560,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,gyro_bias_delta,37,1788795623.324045199,1542828795.562666458,Unknown,True,"[0.0241471, -0.00667577, -0.00465222]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,alignment_reject,89,1788795623.327952006,1542828795.572726588,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,low_excitation_warning,90,1788795623.329358981,1542828795.572726588,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,gyro_bias_delta,38,1788795623.549784546,1542828795.794118776,Unknown,True,"[-0.00454124, 0.00147454, -0.000676871]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,alignment_reject,91,1788795623.553839826,1542828795.794118776,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,low_excitation_warning,92,1788795623.555225450,1542828795.794118776,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,low_excitation_warning,93,1788795623.767345278,1542828796.005494596,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,gyro_bias_delta,50,1788795623.817680390,1542828796.055805567,Unknown,True,"[-0.0170022, 0.00496788, 0.00231248]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,alignment_reject,94,1788795623.821804543,1542828796.065868997,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,low_excitation_warning,95,1788795623.824401148,1542828796.065868997,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,gyro_bias_delta,51,1788795623.898186783,1542828796.136312460,Unknown,True,"[0.0194591, -0.00567573, -0.00347481]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,alignment_reject,96,1788795623.902574093,1542828796.146382371,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,low_excitation_warning,97,1788795623.903981818,1542828796.146382371,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,gyro_bias_delta,52,1788795623.992220243,1542828796.236946624,Unknown,True,"[-0.00705996, 0.0019632, 0.00122282]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,alignment_reject,98,1788795623.997478564,1542828796.236946624,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,low_excitation_warning,99,1788795624.024057355,1542828796.267135065,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,gyro_bias_delta,53,1788795624.183674064,1542828796.428172999,Unknown,True,"[0.0111217, -0.00229715, -0.00397369]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,2,accepted,100,1788795624.233730678,1542828796.478545871,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat2
a02_0_900,L6,3,low_excitation_warning,54,1788795686.044132759,1542828792.786149380,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,relative_pose_reject,55,1788795686.044555199,1542828792.786149380,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,56,1788795686.144686463,1542828792.886796506,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,relative_pose_reject,57,1788795686.145022441,1542828792.886796506,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,58,1788795686.344081852,1542828793.077986988,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,relative_pose_reject,59,1788795686.344630895,1542828793.077986988,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,60,1788795686.445575889,1542828793.188811268,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,relative_pose_reject,61,1788795686.446000989,1542828793.188811268,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,62,1788795686.643682086,1542828793.379979000,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,relative_pose_reject,63,1788795686.644152267,1542828793.379979000,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,64,1788795686.744258801,1542828793.480593126,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,25,1788795686.821536359,1542828793.561036319,Unknown,True,"[-0.0153341, 0.0110716, -0.0459428]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,65,1788795686.823778362,1542828793.561036319,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,66,1788795686.844678053,1542828793.581158050,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,26,1788795686.910602209,1542828793.651608945,Unknown,True,"[-0.0033268, 0.000927668, -0.00231108]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,67,1788795686.912866473,1542828793.651608945,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,68,1788795686.944886079,1542828793.681807618,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,27,1788795687.165527303,1542828793.903106227,Unknown,True,"[0.00184947, -0.00112471, 0.00043307]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,69,1788795687.167965701,1542828793.903106227,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,70,1788795687.169249532,1542828793.903106227,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,28,1788795687.241136600,1542828793.983651732,Unknown,True,"[-0.0285225, 0.00727704, 0.00508842]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,71,1788795687.243583288,1542828793.983651732,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,72,1788795687.246164870,1542828793.983651732,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,29,1788795687.309891172,1542828794.044018125,Unknown,True,"[0.028269, -0.00740878, -0.0023214]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,73,1788795687.312503445,1542828794.054077795,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,74,1788795687.444584762,1542828794.184885291,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,30,1788795687.535671978,1542828794.275449985,Unknown,True,"[0.00322897, -0.000878758, -0.000909314]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,75,1788795687.538464255,1542828794.275449985,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,76,1788795687.644255084,1542828794.386088279,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,31,1788795687.708558360,1542828794.446453312,Unknown,True,"[-0.00417284, 0.00135813, -0.00120041]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,77,1788795687.711596273,1542828794.446453312,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,78,1788795687.745010352,1542828794.486693614,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,32,1788795687.935372311,1542828794.677885403,Unknown,True,"[0.0036563, -0.00153887, 0.00255233]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,79,1788795687.938923266,1542828794.677885403,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,80,1788795687.942735067,1542828794.677885403,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,33,1788795688.004397251,1542828794.738240585,Unknown,True,"[-0.00163523, 0.00136256, -0.00446734]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,81,1788795688.007889664,1542828794.748302756,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,82,1788795688.044383046,1542828794.778481557,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,34,1788795688.113311422,1542828794.848924660,Unknown,True,"[0.00245166, -0.000804388, 0.000585675]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,83,1788795688.116729163,1542828794.858989650,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,84,1788795688.243728337,1542828794.979751294,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,35,1788795688.339158446,1542828795.080372207,Unknown,True,"[-0.0431402, 0.0122918, 0.0075667]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,85,1788795688.342715381,1542828795.080372207,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,86,1788795688.443986800,1542828795.181012071,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,36,1788795688.501396681,1542828795.241368403,Unknown,True,"[0.0220078, -0.00700845, -0.000263969]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,87,1788795688.505268684,1542828795.241368403,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,88,1788795688.644031998,1542828795.382223777,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,37,1788795688.828720899,1542828795.563261691,Unknown,True,"[0.0241471, -0.00667577, -0.00465222]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,89,1788795688.832640392,1542828795.573317071,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,90,1788795688.834001565,1542828795.573317071,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,gyro_bias_delta,38,1788795689.056148140,1542828795.794516693,Unknown,True,"[-0.00454124, 0.00147454, -0.000676871]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,alignment_reject,91,1788795689.060199627,1542828795.794516693,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,92,1788795689.061689942,1542828795.804572013,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
a02_0_900,L6,3,low_excitation_warning,93,1788795689.275971938,1542828796.015850867,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat3
