sequence,raw_index,stamp_ns,track_id,previous_x,previous_y,B_failure,C_x,C_y,C_fb,C_accepted,S_x,S_y,S_fb,S_accepted,category,C_offline_steps,S_offline_steps,C_termination,S_termination,visual_identity,physical_correctness,S_info_0,S_info_1,S_info_2,S_info_3,C_offline_displacement_px,S_offline_displacement_px
A08,2701,1542885096173673520,328,872.0,602.0,ncc_fail,873.5488891601562,604.21240234375,0.11397009267871185,False,873.6872408390045,604.281720161438,0.08760039946077497,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.771691799163818,5.771800994873047,3.0972495079040527,-0.03186678886413574,,
A08,2701,1542885096173673520,329,963.0,436.0,ncc_fail,965.0475463867188,438.2845764160156,0.1855245978383819,False,964.7384680509567,438.2539734840393,0.08098296051035388,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.906321048736572,5.896899223327637,3.139608860015869,-0.032950326800346375,,
A08,2702,1542885096224339792,353,513.0,601.0,ncc_fail,514.5716552734375,603.439453125,0.22211497586568696,False,514.5089383125305,603.2225620746613,0.01256360249063006,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.131195545196533,6.129643440246582,3.21817684173584,-0.03342144191265106,,
A08,2702,1542885096224339792,354,399.0,603.0,ncc_fail,400.432373046875,605.2262573242188,0.13779245832039141,False,400.4376218318939,605.0943610668182,0.05624705729365104,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.1023454666137695,6.097512245178223,3.206054210662842,-0.03552297130227089,,
A08,2703,1542885096273069392,272,275.5463562011719,598.6470336914062,border_fail,276.9297790527344,600.3936157226562,0.025432350646234503,False,276.95233419260836,600.4970390302221,0.09263776963670771,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.293335431908724,6.286708932786279,3.2812380118898523,-0.02917488713732625,,
A08,2703,1542885096273069392,358,4.0,383.0,ncc_fail,5.330160140991211,384.5018005371094,0.02339931229325696,False,5.274620890617371,384.53288972377777,0.03306085842120832,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.627462387084961,6.6192474365234375,3.3510565757751465,-0.03211861476302147,,
A08,2704,1542885096325040912,359,562.0,1.0,ncc_fail,563.5279541015625,2.789794921875,0.1876569135371166,False,563.4996819496155,2.6863012313842773,0.01621694497844675,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.518614768981934,5.492725372314453,3.0360145568847656,-0.031123222783207893,,
A08,2704,1542885096325040912,360,417.0,2.0,fb_fail,418.489990234375,4.0352783203125,0.5442314289604616,False,418.416921377182,3.6935665607452393,0.020020012093567133,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.414671421051025,6.390077114105225,3.32224178314209,-0.027484286576509476,,
A08,2705,1542885096374347024,155,589.6289672851562,597.63427734375,border_fail,591.5034790039062,600.1337280273438,0.09399249583204769,False,591.3043535359118,600.0422138341993,0.042599791782987666,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.86137489640015,6.861171678180057,3.541553306544529,-0.04769153928398673,,
A08,2705,1542885096374347024,361,558.0,4.0,ncc_fail,559.5713500976562,5.823790550231934,0.09386418436039072,False,559.5302962064743,5.706706762313843,0.01861660540014497,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.055566787719727,5.029372692108154,2.8597846031188965,-0.03042365424335003,,
A08,2706,1542885096423080496,363,560.0,6.0,border_fail,561.6226806640625,7.833258628845215,0.05253649135112719,False,561.5810760259628,7.658535957336426,0.0011922060820054928,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.4027204513549805,5.374342918395996,2.979837417602539,-0.0303264819085598,,
A08,2706,1542885096423080496,364,592.0,601.0,ncc_fail,594.077392578125,603.7005004882812,0.32299353725430996,False,593.7097933292389,603.3718292713165,0.013795056628353617,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.637275218963623,6.629531383514404,3.440727710723877,-0.03854304924607277,,
A08,2707,1542885096474130480,153,560.6285400390625,597.6227416992188,border_fail,562.3860473632812,600.2105712890625,0.1308656662524688,False,562.3469053462018,600.016840103719,0.05836177553666191,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.685048554664451,6.682530053590106,3.4279137779413897,-0.04034470369567714,,
A08,2707,1542885096474130480,366,594.0,603.0,ncc_fail,595.9631958007812,605.697021484375,0.2821655009387493,False,595.735511302948,605.4106996059418,0.06086246981465279,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.6425018310546875,6.638195037841797,3.4343862533569336,-0.039193592965602875,,
A08,2708,1542885096524415536,142,544.4330444335938,598.5991821289062,border_fail,546.20703125,601.1243896484375,0.09689847677079795,False,546.1422532473811,600.9423706582405,0.017636791135640907,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.346426482702801,6.338811272177034,3.301875724054022,-0.03857437702261511,,
A08,2708,1542885096524415536,223,396.4862976074219,599.8309326171875,border_fail,398.01416015625,601.8577880859375,0.05119613661991212,False,398.09151941281795,601.8707153720977,0.07466342014194041,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.239666885559478,6.232868691959737,3.261765238882239,-0.02784807267287328,,
A08,2708,1542885096524415536,367,571.0,602.0,ncc_fail,572.7163696289062,604.6010131835938,0.17632562267943153,False,572.7288397550583,604.3651647567749,0.015465453277830804,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.41163444519043,6.405706405639648,3.3305954933166504,-0.037760861217975616,,
A08,2709,1542885096574320336,5,330.49139404296875,598.7208862304688,border_fail,332.1350402832031,600.72802734375,0.24165699329863735,False,332.04727846794344,600.5280810462184,0.07501363215249131,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.081781651279011,6.078233333805338,3.2240145301092964,-0.03231509107338372,,
A08,2709,1542885096574320336,136,957.9632568359375,196.4253387451172,border_fail,960.3012084960938,198.4811248779297,0.2150378786109883,False,960.0487436605843,198.60338253765389,0.15058965222490042,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.226122580350151,6.199018994898102,3.3661543704588004,-0.03359762318269669,,
A08,2709,1542885096574320336,369,546.0,601.0,ncc_fail,547.7640380859375,603.5820922851562,0.14794459823594716,False,547.7208113670349,603.3752994537354,0.017943027117992824,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.049098968505859,6.045314788818359,3.1793298721313477,-0.03776746615767479,,
A08,2709,1542885096574320336,370,564.0,602.0,ncc_fail,565.8640747070312,604.609375,0.13558820869304197,False,565.7330529689789,604.3876748085022,0.013924550905707395,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.023738384246826,6.01618766784668,3.1717889308929443,-0.037824612110853195,,
A08,2710,1542885096623621776,39,305.1610107421875,599.7489624023438,border_fail,306.64385986328125,601.6979370117188,0.15365865756249816,False,306.66195190034443,601.5960219899534,0.08678534789598315,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.761049516123077,5.751500354294858,3.0762065785374553,-0.028536268758936834,,
A08,2710,1542885096623621776,106,350.0711975097656,599.24609375,border_fail,351.78753662109375,601.1736450195312,0.19326783190326194,False,351.59814363531876,601.2033873288993,0.05403625885641033,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.861145893758646,5.856160225227086,3.145111377110709,-0.03565480677985278,,
A08,2710,1542885096623621776,372,332.0,600.0,border_fail,333.6679992675781,601.9026489257812,0.18147963906462664,False,333.51098918914795,601.8893641233444,0.03540991878378628,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.937469959259033,5.929844856262207,3.163015365600586,-0.03158459812402725,,
A08,2710,1542885096623621776,373,547.0,606.0,fb_fail,548.7195434570312,609.16943359375,0.6982818432197433,False,548.75306224823,608.4130299091339,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.159793853759766,6.150852203369141,3.1962080001831055,-0.0356510654091835,,
A08,2710,1542885096623621776,374,960.0,199.0,border_fail,962.2072143554688,201.01513671875,0.061237748563546815,False,962.0869653224945,201.184805393219,0.17599901430437945,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.013660430908203,5.99423360824585,3.239236354827881,-0.029123734682798386,,
A08,2710,1542885096623621776,375,565.0,603.0,ncc_fail,566.9096069335938,605.7566528320312,0.28016917186665047,False,566.7696385383606,605.4319026470184,0.03689079593090491,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.365993022918701,6.354343414306641,3.294867515563965,-0.038090500980615616,,
A08,2711,1542885096674193680,261,217.6490020751953,598.4982299804688,border_fail,219.22909545898438,600.1924438476562,0.10880026464298888,False,219.13612399532224,600.2816267893348,0.05030103480999221,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.645485432423154,5.640674458036518,3.0349526984632487,-0.030970650379222836,,
A08,2711,1542885096674193680,376,334.0,602.0,ncc_fail,335.6044616699219,604.0274658203125,0.23246869849735063,False,335.5547660589218,603.9677737951279,0.06963519503308178,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.782046794891357,5.775594711303711,3.0781679153442383,-0.031357280910015106,,
A08,2711,1542885096674193680,377,307.0,602.0,ncc_fail,308.5660095214844,603.8353881835938,0.05791425899491321,False,308.53137254714966,603.9167168140411,0.0698704908637373,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.484561920166016,5.47829532623291,2.960294008255005,-0.027647439390420914,,
A08,2711,1542885096674193680,378,352.0,601.0,ncc_fail,353.6354064941406,602.909912109375,0.11873446475855279,False,353.5748999118805,603.0190386772156,0.06395401557614816,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.7830681800842285,5.78193998336792,3.0739831924438477,-0.03395583853125572,,
A08,2711,1542885096674193680,379,962.0,201.0,ncc_fail,964.1854858398438,203.00267028808594,0.04545683410098922,False,964.1297698020935,203.23126411437988,0.21742282851279338,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.23077392578125,6.216349124908447,3.317256212234497,-0.028468715026974678,,
A08,2712,1542885096723283536,112,959.3095092773438,554.2146606445312,border_fail,961.6854248046875,557.0595703125,0.08593405369870867,False,961.4123412207647,556.9985691044441,0.13416069607390455,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.704605237491721,5.676333975480333,3.132961689118897,-0.03444061460456137,,
A08,2712,1542885096723283536,115,510.57952880859375,598.5836181640625,border_fail,512.414306640625,600.9525756835938,0.07830242038228155,False,512.2208013531119,600.8624489035612,0.032589414350245885,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.3867840189610305,6.385248805064645,3.346072055901935,-0.03292629775057809,,
A08,2712,1542885096723283536,160,381.8482360839844,598.6638793945312,border_fail,383.4416198730469,600.6328125,0.10061014217511359,False,383.4090243673693,600.70573764478,0.05865736655859863,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.025176410342209,6.027237645332637,3.2042528335039404,-0.03942647547704222,,
A08,2712,1542885096723283536,201,959.3035888671875,449.00408935546875,border_fail,961.6212768554688,451.5742492675781,0.13542239508678072,False,961.4483239028679,451.80821311758973,0.2064543681902656,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.176074534151187,6.1499962763287215,3.2347367837173273,-0.032066802717273885,,
A08,2712,1542885096723283536,339,958.6512451171875,514.6854858398438,border_fail,960.91064453125,517.3888549804688,0.041670386823836565,False,960.7772246097993,517.4296053949407,0.10775075745805421,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.599127561243666,5.5728386876232285,3.0581789098436207,-0.03270162196436627,,
A08,2712,1542885096723283536,349,859.3294067382812,599.5368041992188,ncc_fail,861.07470703125,602.4542236328125,0.40765232817553376,False,861.3126452441547,602.1956222564809,0.07396004760619625,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.018823117757753,6.019049148876524,3.170876664451102,-0.030008110263960587,,
A08,2712,1542885096723283536,382,335.0,605.0,ncc_fail,336.69482421875,606.8472290039062,0.19058345797365034,False,336.5365915298462,606.9505697488785,0.09682036074851667,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.832418441772461,5.823529243469238,3.1193907260894775,-0.0333537757396698,,
A08,2712,1542885096723283536,383,308.0,604.0,ncc_fail,309.5899658203125,605.8704223632812,0.11104469023530998,False,309.52265977859497,605.903086066246,0.08473877947043273,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.652080059051514,5.6433892250061035,3.031503200531006,-0.029393697157502174,,
A08,2712,1542885096723283536,384,353.0,603.0,ncc_fail,354.5681457519531,605.1431274414062,0.24645960761957034,False,354.5455342531204,604.9926800727844,0.08835594694502892,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.8203582763671875,5.817521572113037,3.117490768432617,-0.037063613533973694,,
A08,2712,1542885096723283536,385,546.0,2.0,ncc_fail,547.82421875,3.9364147186279297,0.21097362306700626,False,547.6936594247818,3.7042577266693115,0.022088150849955922,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.225834846496582,5.20945930480957,2.914065361022949,-0.029267430305480957,,
A08,2712,1542885096723283536,386,963.0,203.0,ncc_fail,965.3751220703125,204.98402404785156,0.16576300081054135,False,965.1275134086609,205.27059507369995,0.16527397923744094,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.231893539428711,6.211770534515381,3.298659324645996,-0.032493241131305695,,
A08,2713,1542885096773356240,387,309.0,604.0,ncc_fail,310.5546569824219,605.8550415039062,0.058629636900905654,False,310.5363620519638,605.9151494503021,0.09447440971640382,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.704439163208008,5.69183349609375,3.05926513671875,-0.02899845689535141,,
A08,2713,1542885096773356240,388,548.0,5.0,border_fail,549.8248291015625,6.912508964538574,0.04192146474326097,False,549.7224667072296,6.742946624755859,0.029582492784390048,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.465847969055176,5.447388172149658,2.9862024784088135,-0.027827903628349304,,
A08,2713,1542885096773356240,389,512.0,601.0,ncc_fail,513.76806640625,603.3255615234375,0.03136215350087747,False,513.6983511447906,603.2772700786591,0.07490945448546618,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.067774295806885,6.065614223480225,3.215764284133911,-0.032821908593177795,,
A08,2713,1542885096773356240,391,353.0,605.0,ncc_fail,354.4671325683594,607.2360229492188,0.36806149660369814,False,354.5642640590668,607.0090291500092,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.776149272918701,5.771370887756348,3.101263999938965,-0.035463955253362656,,
A08,2713,1542885096773356240,395,384.0,601.0,ncc_fail,385.5950012207031,603.0237426757812,0.14694205944657293,False,385.58346593379974,603.0812458992004,0.06343153423561257,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.037737846374512,6.037588596343994,3.2124290466308594,-0.037123896181583405,,
A08,2714,1542885096825179344,44,585.5537719726562,598.6220092773438,border_fail,587.4251098632812,601.23095703125,0.016578433811428723,False,587.2611823717306,601.1689506719193,0.017053779852798375,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.238809018964794,6.242449404436096,3.2890303513571153,-0.0473898662640303,,
A08,2714,1542885096825179344,128,462.2500915527344,599.984619140625,border_fail,463.9534912109375,602.380126953125,0.05312222445474186,False,463.9093756103807,602.3662096270548,0.06537603690518995,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.132166481367165,6.122380054224571,3.218490766176787,-0.039057445218067366,,
A08,2714,1542885096825179344,398,337.0,606.0,ncc_fail,338.3529968261719,608.2914428710938,0.474813354676705,False,338.5509330034256,607.9318954944611,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.632181644439697,5.621685981750488,3.081650972366333,-0.03472859784960747,,
