family,run_dir,feature_id,lineage_observations,seed_observations,first_frame,confirmation_frame,last_frame,post_confirmation_observations,median_nearest_classical_px,median_motion_ratio_to_classical,passes_same_rule,causal_selected,feature_frames,metrics_exported_source_total
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_budget80_formal_v5_fr100_130_export,10000030,7,7,88,92,94,3,132.93701084690713,0.346329718372461,1,0,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr100_130_export,10000030,7,7,88,92,94,3,132.93701084690713,0.346329718372461,1,0,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr100_130_export,10000030,7,7,88,92,94,3,132.93701084690713,0.346329718372461,1,0,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr100_130_export,10000030,7,7,88,92,94,3,132.93701084690713,0.346329718372461,1,0,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_earlydose50_v1_fr110_140_export,10000003,7,7,20,24,26,3,120.62553403046539,0.25023442793652506,1,1,265,49
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr110_140_export,10000003,7,7,20,24,26,3,120.62553403046539,0.25023442793652506,1,1,265,305
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_on_positive_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_partialseedfix_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_reasonfix_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_xfeat_covseed_formal_v2_more_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr110_130_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,189,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_xfeat_broad_sweep_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_recenthealth_probe_export_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_seedwindow_v1_regression_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_seedwindow_v4_default_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_shortseed_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_shortseed_v2_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_budget80_formal_v5_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr110_140_export,10000003,7,7,20,24,26,3,118.29165432547526,0.23953783006035467,1,1,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000212,7,7,138,142,144,3,118.09932757160783,0.6332021567262363,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000139,7,7,138,142,144,3,118.09932757160783,0.6332021567262363,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun02_xfeat_holdoff30_probe_fr120_150_export,10000022,7,7,38,42,44,3,114.02269563790551,0.7492956257714893,1,0,243,75
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr110_140_export,10000014,7,7,32,36,38,3,107.46438173955538,0.6155474844450092,1,1,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_support_balanced_v105_fr70_100_export,10000097,7,7,207,211,213,3,105.27209317212983,0.8796511143495966,1,0,227,202
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000082,7,7,96,100,102,3,101.40381211584273,0.4640762736843583,1,0,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_parity350_earlydose50_adaptivewarmup_v1_fr110_140_export,10000003,7,7,20,24,26,3,99.67089346734627,0.25788475233358693,1,1,265,48
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_parity350_earlydose50_v1_fr110_140_export,10000003,7,7,20,24,26,3,99.67089346734627,0.25788475233358693,1,1,265,48
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr90_120_export,10000079,7,7,173,177,179,3,96.52013196625647,0.24552776376455931,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr110_140_export,10000051,7,7,144,148,150,3,94.59941828033456,0.9232630189418174,1,0,265,160
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_init30_nostale_v1_fr90_120_export,10000038,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_age10_budget240_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_age12_budget240_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_age8_budget240_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_q03_profile_verify_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_vinssafeage2_budget240_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_vinssafeage4_budget240_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_vinssafeage6_budget240_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_vinssafeage8_budget240_v1_fr90_120_export,10000057,7,7,46,50,52,3,94.51838486276957,0.8087763074540979,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun02_xfeat_holdoff30_probe_fr80_110_export,10000023,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,70
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr80_110_probe,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,479
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v10_adaptive_budget_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,479
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v9_fr80_budget360_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_v1_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_freshhold0_export_probe_v1_fr80_110_export,10000042,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_stalehealthy_formal_v2_fr80_110_export,10000042,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr80_110_export,10000066,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr80_110_export,10000081,7,7,95,99,101,3,94.06296825935954,0.4475880076441687,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_parity350_positive_v1_fr110_140_export,10000003,7,7,20,24,26,3,94.06173878042831,0.27036019740515005,1,1,265,68
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr80_110_export,10000035,7,7,95,99,101,3,93.08845401698755,0.44915889386741326,1,0,243,293
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr60_90_export,10000016,7,7,56,60,62,3,93.01575427679018,0.21881525915794037,1,1,224,130
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun08_more_fr_fr125_145_xfeat_export,10000019,7,7,56,60,62,3,92.84957914092142,0.47017399092512946,1,0,155,71
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr70_100_export,10000059,7,7,99,103,105,3,90.55440153574655,1.0071691629910275,1,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun27_seedchain_fr110_130_mirror_probe,539,7,7,4,8,10,3,86.94780859283179,0.25331959340466703,1,0,189,50
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000075,7,7,85,89,91,3,82.33577808915463,0.38142274020610956,1,0,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr80_110_export,10000021,7,7,69,73,75,3,82.2837277486091,0.46113281895903996,1,1,243,78
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_earlyburst_export_probe_v2_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,75
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_earlyburst_probe_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_earlyburst_v2_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,75
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_freshhold0_export_probe_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_freshhold0_export_probe_v2_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_no_weakcell_export_probe_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_no_weakcell_vins_probe_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_preserve_budget_export_probe_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_preserve_xfeatq06_probe_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_recenthealth_probe_export_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_shortseed_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_stalehealthy_formal_v2_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_age10_budget240_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_age12_budget240_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_age8_budget240_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_q03_profile_verify_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_budget80_formal_v5_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_vinssafeage2_budget240_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_vinssafeage4_budget240_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_vinssafeage6_budget240_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_vinssafeage8_budget240_v1_fr90_120_export,10000018,7,7,27,31,33,3,81.29405183556011,0.5445056230854317,1,1,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_motion_adaptive_v1_fr20_40_export,10000009,7,7,33,37,39,3,79.35096140545515,0.35674187906206833,1,1,226,18
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_sparse_contrib_repair_v1_fr20_40_export,10000009,7,7,33,37,39,3,79.35096140545515,0.35674187906206833,1,1,226,18
